lambda,rho
0.06017180921379312,0.0162295685099053
0.18051542764135395,0.0
0.3008590460689148,0.0
0.4212026644964756,0.0649182740396212
0.5415462829240364,0.0324591370198106
0.6618899013515972,0.0
0.782233519779158,0.0
0.9025771382067188,0.0324591370198106
1.0229207566342797,0.0
1.1432643750618405,0.0
1.2636079934894013,0.0
1.3839516119169621,0.1298365480792424
1.504295230344523,0.0
1.6246388487720838,0.0
1.7449824671996446,0.0
1.8653260856272054,0.0
1.9856697040547664,0.03245913701981048
2.1060133224823274,0.0649182740396212
2.2263569409098882,0.0
2.346700559337449,0.0
2.46704417776501,0.0
2.5873877961925706,0.1298365480792424
2.7077314146201314,0.0
2.8280750330476923,0.0
2.948418651475253,0.0
3.068762269902814,0.0
3.1891058883303747,0.1785252536089583
3.3094495067579355,0.0162295685099053
3.4297931251854963,0.0324591370198106
3.550136743613057,0.0324591370198106
3.670480362040618,0.0
3.7908239804681787,0.0
3.9111675988957395,0.0
4.031511217323301,0.0
4.151854835750861,0.0
4.272198454178422,0.1298365480792424
4.392542072605982,0.0324591370198106
4.512885691033544,0.0
4.633229309461104,0.0
4.753572927888666,0.0
4.8739165463162255,0.0
4.994260164743787,0.0
5.114603783171347,0.0
5.234947401598909,0.0
5.355291020026469,0.0
5.47563463845403,0.0973774110594318
5.59597825688159,0.0
5.716321875309152,0.0
5.836665493736712,0.0
5.957009112164274,0.0
6.077352730591834,0.0
6.197696349019395,0.0
6.318039967446955,0.0
6.438383585874517,0.0162295685099053
6.558727204302077,0.0
6.6790708227296385,0.0
6.799414441157198,0.0324591370198106
6.91975805958476,0.2759026646683901
7.04010167801232,1.136069795693371
7.160445296439882,1.7690229675796776
7.280788914867442,1.8177116731093936
7.401132533295003,0.973774110594318
7.521476151722563,0.2272139591386742
7.641819770150125,0.0
7.762163388577685,0.0
7.8825070070052465,0.0
8.002850625432806,0.0162295685099053
8.123194243860368,0.0
8.24353786228793,0.0
8.36388148071549,0.0
8.48422509914305,0.0
8.604568717570611,0.0
8.724912335998173,0.0
8.845255954425733,0.01622956850990518
8.965599572853293,0.0811478425495271
9.085943191280855,0.0
9.206286809708416,0.0
9.326630428135976,0.0
9.446974046563536,0.0
9.567317664991098,0.0
9.68766128341866,0.0
9.80800490184622,0.0
9.92834852027378,0.0
10.048692138701341,0.06491827403962072
10.169035757128903,0.09737741105943251
10.289379375556463,0.0
10.409722993984023,0.0
10.530066612411584,0.0
10.650410230839146,0.0
10.770753849266706,0.0
10.891097467694266,0.048688705529716256
11.011441086121827,0.01622956850990518
11.13178470454939,0.048688705529716256
11.252128322976949,0.14606611658914662
11.372471941404509,0.0
11.49281555983207,0.0
11.613159178259632,0.0
11.733502796687192,0.01622956850990518
11.853846415114752,0.11360697956933793
11.974190033542314,0.0
12.094533651969876,0.0
12.214877270397436,0.0
12.335220888824995,0.06491827403962168
12.455564507252557,0.03245913701981036
12.575908125680119,0.0
12.696251744107679,0.0
12.816595362535239,0.0
12.9369389809628,0.01622956850990518
13.057282599390362,0.11360697956933793
13.177626217817922,0.0
13.297969836245482,0.0
13.418313454673044,0.0
13.538657073100605,0.03245913701981084
13.659000691528165,0.0
13.779344309955725,0.0
13.899687928383287,0.03245913701981036
14.020031546810849,0.048688705529716256
14.140375165238408,0.01622956850990518
14.260718783665968,0.0
14.38106240209353,0.01622956850990518
