lambda,rho
0.04465851528041313,0.0223921461275835
0.1339755458412455,0.0
0.22329257640207786,0.044784292255167016
0.31260960696291024,0.08956858451033398
0.40192663752374264,0.11196073063791748
0.491243668084575,0.08956858451033414
0.5805606986454073,0.08956858451033398
0.6698777292062397,0.08956858451033398
0.7591947597670721,0.06717643838275049
0.8485117903279045,0.08956858451033398
0.9378288208887369,0.04478429225516699
1.027145851449569,0.06717643838275066
1.1164628820104014,0.04478429225516699
1.2057799125712338,0.04478429225516699
1.2950969431320662,0.08956858451033398
1.3844139736928986,0.04478429225516699
1.473731004253731,0.04478429225516699
1.5630480348145634,0.04478429225516699
1.6523650653753958,0.04478429225516699
1.7416820959362282,0.04478429225516699
1.8309991264970606,0.0447842922551671
1.9203161570578928,0.04478429225516699
2.0096331876187254,0.044784292255166884
2.0989502181795574,0.04478429225516722
2.18826724874039,0.04478429225516699
2.277584279301222,0.04478429225516699
2.3669013098620546,0.04478429225516699
2.456218340422887,0.04478429225516699
2.5455353709837194,0.04478429225516699
2.634852401544552,0.022392146127583494
2.724169432105384,0.04478429225516699
2.8134864626662166,0.04478429225516699
2.902803493227049,0.04478429225516699
2.9921205237878814,0.04478429225516699
3.081437554348714,0.022392146127583494
3.170754584909546,0.04478429225516699
3.2600716154703786,0.04478429225516699
3.349388646031211,0.022392146127583494
3.4387056765920434,0.06717643838275049
3.528022707152876,0.022392146127583494
3.617339737713708,0.02239214612758361
3.70665676827454,0.06717643838275049
3.7959737988353726,0.06717643838275049
3.885290829396205,0.04478429225516699
3.974607859957038,0.0895685845103331
4.063924890517871,0.06717643838275049
4.153241921078703,0.06717643838275049
4.242558951639535,0.06717643838275116
4.331875982200367,0.06717643838275049
4.421193012761199,0.06717643838275049
4.510510043322032,0.06717643838275049
4.599827073882864,0.08956858451033398
4.689144104443697,0.08956858451033398
4.7784611350045285,0.08956858451033398
4.867778165565362,0.08956858451033398
4.957095196126193,0.13435287676550098
5.046412226687027,0.11196073063791748
5.135729257247858,0.13435287676550098
5.225046287808691,0.11196073063791748
5.314363318369523,0.08956858451033398
5.403680348930356,0.08956858451033398
5.492997379491188,0.11196073063791748
5.582314410052021,0.13435287676550098
5.6716314406128525,0.11196073063791748
5.760948471173686,0.15674502289308448
5.850265501734517,0.08956858451033398
5.939582532295351,0.13435287676550098
6.028899562856182,0.17913716902066795
6.118216593417015,0.20152931514825148
6.207533623977847,0.17913716902066795
6.29685065453868,0.17913716902066795
6.386167685099512,0.20152931514825148
6.475484715660345,0.20152931514825148
6.5648017462211765,0.15674502289308448
6.65411877678201,0.17913716902066795
6.743435807342841,0.15674502289308448
6.832752837903675,0.17913716902066795
6.922069868464506,0.20152931514825148
7.011386899025339,0.20152931514825148
7.100703929586171,0.20152931514825148
7.190020960147003,0.15674502289308603
7.279337990707836,0.17913716902066795
7.368655021268667,0.17913716902066795
7.4579720518295005,0.22392146127583495
7.547289082390332,0.17913716902066795
7.636606112951165,0.17913716902066795
7.725923143511997,0.22392146127583495
7.81524017407283,0.13435287676550098
7.904557204633662,0.20152931514825148
7.993874235194495,0.17913716902066795
8.083191265755326,0.15674502289308603
8.17250829631616,0.1567450228930829
8.261825326876991,0.1343528767655023
8.351142357437823,0.1567450228930829
8.440459387998656,0.1343528767655023
8.529776418559488,0.11196073063791859
8.61909344912032,0.13435287676549965
8.708410479681152,0.11196073063791859
8.797727510241984,0.11196073063791637
8.887044540802817,0.08956858451033488
8.97636157136365,0.13435287676549965
9.065678601924482,0.11196073063791859
9.154995632485313,0.06717643838274982
9.244312663046147,0.08956858451033488
9.33362969360698,0.0895685845103331
9.422946724167812,0.06717643838275116
9.512263754728643,0.06717643838274982
9.601580785289476,0.06717643838275116
9.69089781585031,0.06717643838274982
9.780214846411141,0.08956858451033488
9.869531876971973,0.04478429225516655
9.958848907532806,0.02239214612758372
10.04816593809364,0.04478429225516655
10.13748296865447,0.04478429225516744
10.226799999215302,0.04478429225516655
10.316117029776136,0.02239214612758372
10.405434060336969,0.022392146127583275
10.4947510908978,0.02239214612758372
10.584068121458632,0.0
10.673385152019465,0.02239214612758372
